type,texte,article,page,contexte
persName,Alain de Pontayse,SMPA-EG_censier_0002,172,"ont et prenent sus le meison Alain de Pontayse3, que feit l"
persName,Ameline,SMPA-EG_censier_0002,171,"s de Rosai, que est à present Ameline, sa fame, et à son fiu"
persName,Andriu Quenel,SMPA-EG_censier_0002,173,"Hue le Madelinier [à pressent Andriu Quenel1], entre les dus"
persName,Basile,SMPA-EG_censier_0002,172,"et prenent sus le dite meison Basile tenant, d'un cousté, à"
persName,Basile,SMPA-EG_censier_0002,172,", d'autre part, à le meiso[n] Basile, lequielle meison est b"
persName,Estienne de Cuci,SMPA-EG_censier_0002,173,"de le Queuc [à pressent mons. Estienne de Cuci1] tenant, d'u"
persName,Eude le Queuc,SMPA-EG_censier_0002,173,nent sus le dite meison dudit Eude le Queuc [à pressent mons
persName,Geufroy Lefevre,SMPA-EG_censier_0002,172,"Brueires [et est à present à Geufroy Lefevre, hanapier5], e"
persName,Girart de Cul,SMPA-EG_censier_0002,171,"]5; so est à savoir, à mestre Girart de Cul, chanoine de Err"
persName,Guillaume Langlois,SMPA-EG_censier_0002,173,"eison que est aus hers de feu Guillaume Langlois, xx s. p. :"
persName,Guillaume Langlois,SMPA-EG_censier_0002,172,st à present à le fame de feu Guillaume Langlois et à ces en
persName,Guillaume Veiren,SMPA-EG_censier_0002,172,"ne part, à le meison que feut Guillaume Veiren, l'ulier, [et"
persName,Guilleume le Mereschalc,SMPA-EG_censier_0002,171,"et, d'autre part, à le meison Guilleume le Mereschalc, lequi"
persName,Heude,SMPA-EG_censier_0002,173,"ousté, à le dite meison dudit Heude, et, d'autre part, à le"
persName,Hue le Madelinier,SMPA-EG_censier_0002,173,est à present aus hers de feu Hue le Madelinier [à pressent
persName,Jaque de Columbiers,SMPA-EG_censier_0002,171,"autre meison, que feut jadis Jaque de Columbiers, tenant, d"
persName,Jaque le Bouchier,SMPA-EG_censier_0002,172,"enent sus le meison, que feut Jaque le Bouchier, que est à p"
persName,Jehan Marceu,SMPA-EG_censier_0002,171,"'un cousté, à le meison dudit Jehan Marceu, et, d'autre part"
persName,Jehan Marceu,SMPA-EG_censier_0002,171,"et, d'autre part, à le meison Jehan Marceu, lequielle est2 b"
persName,Jehan le Gros,SMPA-EG_censier_0002,173,"prenent sus le meison que feu Jehan le Gros, que est à prese"
persName,Jehan le Saunier,SMPA-EG_censier_0002,172,meison est bailliée à messire Jehan le Saunier pour iiii l.
persName,Nicholas,SMPA-EG_censier_0002,171,"le devant dite meison de feu Nicholas, et, d'autre part, à"
persName,Nicholaus de Rosai,SMPA-EG_censier_0002,171,"sus le meison que feut jadis Nicholaus de Rosai, que est à"
persName,Pierre de Moncuc,SMPA-EG_censier_0002,171,"nt, d'un costé, à le meiso[n] Pierre de Moncuc, et, d'autre"
persName,Richart,SMPA-EG_censier_0002,173,"'un cousté, à le meison dudit Richart, et, d'autre part, à l"
persName,Richart,SMPA-EG_censier_0002,172,"et, d'autre part, à le meison Richart l'Orfievre, vii l. xii"
persName,Richart le Garçon,SMPA-EG_censier_0002,173,"it Robert le Queuc [à present Richart le Garçon1] tenant, d'"
persName,Robert,SMPA-EG_censier_0002,173,"autre part, à le meison dudit Robert et de Tiebout, son frei"
persName,Robert de Brueires,SMPA-EG_censier_0002,172,"iren, l'ulier, [et fut puis4] Robert de Brueires [et est à p"
persName,Robert le Queuc,SMPA-EG_censier_0002,173,nent sus le dite meison dudit Robert le Queuc [à present Ric
persName,Robert le Queuc,SMPA-EG_censier_0002,173,"et, d'autre part, à le meison Robert le Queuc, LV s. p. de c"
persName,Tiebout,SMPA-EG_censier_0002,173,"le meison dudit Robert et de Tiebout, son freire, lxv s. p."
placeName,Encloistre,SMPA-EG_censier_0002,172,"ayse3, que feit le coing de l'Encloistre ajoignant du mostie"
placeName,Encloistre,SMPA-EG_censier_0002,171,"mencent premierement dedens l'Encloistre, jusques hors de le"
placeName,S. Estiene,SMPA-EG_censier_0002,171,s dus beneficiers de l'autier S. Estiene de Nostre-Dame de P
placeName,S. Merri,SMPA-EG_censier_0002,173,ier Seinte Agnes i prenent de S. Merri.
placeName,Seint Merri,SMPA-EG_censier_0002,171,"tre, jusques hors de le porte Seint Merri. Transcrit l'an de"
placeName,Seint Merri de Paris,SMPA-EG_censier_0002,171,que les chanoines de l'eglise Seint Merri de Paris ont et pr
persName,Jehan,SMPA-EG_censier_0003,173,"renent sus le meison, que feu Jehan d'Angiers, que est à pre"
persName,Margarite,SMPA-EG_censier_0003,173,"utre part, à le meison de feu Margarite d'A[n]giers, xv s. p"
persName,Rogier du Fruit le Roy,SMPA-EG_censier_0003,173,"ant, d'un cousté, à le meison Rogier du Fruit le Roy, et, d'"
placeName,Seint Martin,SMPA-EG_censier_0003,173,"2. — En le rue Seint Martin, hors de le porte"
placeName,Seint Merri,SMPA-EG_censier_0003,173,"eint Martin, hors de le porte Seint Merri, jusques à le font"
persName,Aden,SMPA-EG_censier_0004,174,"es, l'une des mesons si est à Aden d'Amiens, mersier, et l'a"
persName,Estiene de Conches,SMPA-EG_censier_0004,174,"nt sus les mesons, qui furent Estiene de Conches et sont à p"
persName,Guillaume Espaulart,SMPA-EG_censier_0004,174,"ajoignant des meisons de feu Guillaume Espaulart, d'une par"
persName,Guillaume Thoumis,SMPA-EG_censier_0004,174,"Chandelier [à pressent mons. Guillaume Thoumis, beneficié à"
persName,Guillaume le Cordoanier,SMPA-EG_censier_0004,173,"utre part, à le meison de feu Guillaume le Cordoanier, xvii"
persName,Henri du Presseur,SMPA-EG_censier_0004,174,"ortisement du benefice mestre Henri du Presseur, beneficié d"
persName,Jaqueline le Barentine,SMPA-EG_censier_0004,174,"s à le grant meison, que feut Jaqueline le Barentine, que es"
persName,Jehan Bolengier,SMPA-EG_censier_0004,174,"isons2 Margarite, le fame feu Jehan Bolengier, et son fiuz e"
persName,Jehan Lulier,SMPA-EG_censier_0004,174,"grant meison, que feut jadis Jehan Lulier, peire de le dite"
persName,Jehan de Seint Quentin,SMPA-EG_censier_0004,174,"ine, que est à present mestre Jehan de Seint Quentin, xx s."
persName,Margarite,SMPA-EG_censier_0004,174,"prenent sus les dues meisons2 Margarite, le fame feu Jehan B"
persName,Perrin Bourgois,SMPA-EG_censier_0004,174,à l'eglize pour la forfeture Perrin Bourgois : à chascun te
persName,Pierre le Barbier,SMPA-EG_censier_0004,174,"et, d'autre part, à le meison Pierre le Barbier, que feut ce"
persName,Raoul du Fruit,SMPA-EG_censier_0004,174,"mersier, et l'autre si est à Raoul du Fruit, sergent du Cha"
persName,Renaut,SMPA-EG_censier_0004,174,"'Alemant, et, d'autre part, à Renaut l'Alemant, LX s. par an"
persName,Robert de Paris,SMPA-EG_censier_0004,174,"le coing de le rue de le Cort Robert de Paris, tenant, d'aut"
persName,Thomas,SMPA-EG_censier_0004,173,"enent sus le meison, que feut Thomas de l'Escolles [qui est"
persName,Thomas le Chandelier,SMPA-EG_censier_0004,174,prenent sus le meison de feu Thomas le Chandelier [à presse
persName,Ysabieu,SMPA-EG_censier_0004,174,"ay Mocet, le monoier, de part Ysabieu, sa fame, tenant, d'un"
persName,Ysabieu,SMPA-EG_censier_0004,174,"ehan Lulier, peire de le dite Ysabieu, et, d'autre part, à l"
placeName,S. Estiene,SMPA-EG_censier_0004,173,z dus beneficiers de l'autier S. Estiene de Nostre Dame i pr
placeName,Seint Merri,SMPA-EG_censier_0004,174,"de l'autier de Tout Seins de Seint Merri, desouz S. Michiel"
persName,Aden Deraime,SMPA-EG_censier_0005,175,"ont et prenent sus les mesons Aden Deraime, monoier, tenant,"
persName,Daniel,SMPA-EG_censier_0005,175,"es dites meisons dudit mestre Daniel, et, d'autre part, à le"
persName,Daniel le Breto,SMPA-EG_censier_0005,174,"renent sus les meisons mestre Daniel le Breto,"
persName,Jehan de Sezanne,SMPA-EG_censier_0005,175,"ite Sancelline la Royne [modo Jehan de Sezanne1] tenant, d'u"
persName,Pierre le Cofrier,SMPA-EG_censier_0005,175,"enant, d'une part, à la meson Pierre le Cofrier, et, d'autre"
persName,Ysabieu le Beguine,SMPA-EG_censier_0005,175,"et, d'autre part, à le meison Ysabieu le Beguine, xii s. ix"
persName,Ernoul Pellerin,SMPA-EG_censier_0006,175,"an de Peirone, le masso [modo Ernoul Pellerin, mason4], tena"
persName,Gui,SMPA-EG_censier_0006,175,"n Yve des Pavellons, que feut Guibert le Begue [modo Michiel"
persName,Guillaume Satemville,SMPA-EG_censier_0006,175,"Thomas, ajoignant [modo mons. Guillaume Satemville, le vieil"
persName,Guillaume de Boichi,SMPA-EG_censier_0006,175,"ant, d'un cousté, à le meison Guillaume de Boichi, et, d'aut"
persName,Guillaume de Gremorte,SMPA-EG_censier_0006,175,nt entre le dite place de feu Guillaume de Gremorte et le me
persName,Guillaume de Gremorte,SMPA-EG_censier_0006,175,", à le place choete, que feut Guillaume de Gremorte, v s. ix"
persName,Henri Lelement,SMPA-EG_censier_0006,175,"ont et prenent sus le meison Henri Lelement, le queuc, [mod"
persName,Jehan de Peirone,SMPA-EG_censier_0006,175,"de Conpans, et à present est Jehan de Peirone, le masso [mo"
persName,Jehan le Mire,SMPA-EG_censier_0006,175,"un cousté, à le meison mestre Jehan le Mire, le cordanier, e"
persName,Jehan le Potier,SMPA-EG_censier_0006,175,"nri Lelement, le queuc, [modo Jehan le Potier1], tenant, d'u"
persName,Michiel le Blont,SMPA-EG_censier_0006,175,"e feut Guibert le Begue [modo Michiel le Blont1], derrière s"
persName,Robert le Chaucier,SMPA-EG_censier_0006,175,"'un autre cousté, à le meison Robert le Chaucier, xv d. p. d"
persName,Thomas,SMPA-EG_censier_0006,175,"e Gremorte et le meison audit Thomas, ajoignant [modo mons."
persName,Thomas Boutevillein,SMPA-EG_censier_0006,175,"et, d'autre part, à le meison Thomas Boutevillein, v s. iii"
persName,Thomas le Fundeur,SMPA-EG_censier_0006,175,"e modo est domus3], lequielle Thomas le Fundeur tient, seant"
persName,Yve des Pavellons,SMPA-EG_censier_0006,175,"ont et prenent sus le meison Yve des Pavellons, que feut Gu"
placeName,Gieffroi,SMPA-EG_censier_0006,175,"5. — En le rue Gieffroi l'Angevin, d'une part"
persName,Estiene des Prés,SMPA-EG_censier_0007,177,"de Sac, tenant, d'une part, à Estiene des Prés (?), et, d'au"
persName,Gille,SMPA-EG_censier_0007,176,"enant, d'une part, à la meson Gilles à la Tache, et d'autre"
persName,Guillaume,SMPA-EG_censier_0007,177,"part, à une meison ajoignant Guillaumes Varein, lesquielles"
persName,Guillaume Quinevint,SMPA-EG_censier_0007,177,"°] desus dites sont à present Guillaume Quinevint2, qui les"
persName,Guillaume Quoquere,SMPA-EG_censier_0007,176,"enant, d'une part, à la meson Guillaume Quoquere, bufetier,"
persName,Jehan,SMPA-EG_censier_0007,176,"et, d'autre part, à le meison Jehan d'Arenes, xx s. p. de ce"
persName,Jehan Bobelin,SMPA-EG_censier_0007,177,"Palée, tenant, d'une part, à Jehan Bobelin, et, d'autre par"
persName,Jehan de Rouan,SMPA-EG_censier_0007,176,"furent Aales, fillie jadis de Jehan de Rouan, serjant à chev"
persName,Jehan le Mire,SMPA-EG_censier_0007,176,"tre part, en alant à la meson Jehan le Mire et environnant,"
persName,Jehane la Charbonnierre,SMPA-EG_censier_0007,176,"du Chateleit de Paris, et de Jehane la Charbonnierre, sa fa"
persName,Laurens,SMPA-EG_censier_0007,177,", et, d'autre part, à Nicolas Laurens, tavernier."
persName,Maci de Pierrefite,SMPA-EG_censier_0007,176,"ant, d'un cousté, à le meison Maci de Pierrefite, et, d'autr"
persName,Marguerite la Pariere,SMPA-EG_censier_0007,176,", et d'autre part, à la meson Marguerite la Pariere."
persName,Perronelle le Boullipote,SMPA-EG_censier_0007,176,"part, au jardin aus hers dame Perronelle le Boullipote, le c"
persName,Raoul Berangier,SMPA-EG_censier_0007,177,"Item, sus la meson Raoul Berangier, assise à la p"
persName,Robert de Corbuelh,SMPA-EG_censier_0007,176,"les dues meisons, que feurent Robert de Corbuelh [à pressent"
placeName,Biaubourc,SMPA-EG_censier_0007,176,"s et plases vides, assises en Biaubourc et en la rue des Pet"
placeName,Biaubourc,SMPA-EG_censier_0007,176,"6. — En Biaubourc, jusques au Petit Cu"
placeName,Seint Merri,SMPA-EG_censier_0007,177,"es a prises des chanoignes de Seint Merri, avec iv l. p. de"
placeName,Seint Merri,SMPA-EG_censier_0007,176,et prenent les chanoignes de Seint Merri iv l. p. de crois
placeName,Seint Merri,SMPA-EG_censier_0007,176,s et places les chanoignes de Seint Merri ont bailliées à ce
persName,Bertaut,SMPA-EG_censier_0008,177,"ant, d'un cousté, à le meison Bertaut, le fromagier de le po"
persName,Gile,SMPA-EG_censier_0008,177,"s le meison ou sus le granche Gile dit à le Tache, demourant"
persName,Gui,SMPA-EG_censier_0008,177,"ert Chevalier, que feut jadis Guimier Malahonte [modo Jehan"
persName,Guillaume,SMPA-EG_censier_0008,177,"hart le Charpentier, que feut Guillaume d'Orlliens, le bouch"
persName,Guillot le Charbonier,SMPA-EG_censier_0008,177,"et, d'autre part, à le meison Guillot le Charbonier, que feu"
persName,Jehan Bobelin,SMPA-EG_censier_0008,177,"jadis Guimier Malahonte [modo Jehan Bobelin4], tenant, d'un"
persName,Jehan de Gaire,SMPA-EG_censier_0008,178,"erpier, tenant, d'une part, à Jehan de Gaire, charpentier, e"
persName,Marguerite la Pariere,SMPA-EG_censier_0008,177,"d'Orlliens, le boucher [modo Marguerite la Pariere4], tenan"
persName,Nicholaus de Veires,SMPA-EG_censier_0008,177,"nt, d'un cousté, à le granche Nicholaus de Veires, changeur"
persName,Raoul le Sarraurier,SMPA-EG_censier_0008,177,"maison dudit Robert, que feut Raoul le Sarraurier du bot de"
persName,Richart le Charpentier,SMPA-EG_censier_0008,177,"ont et prenent sus le meison Richart le Charpentier, que fe"
persName,Robert,SMPA-EG_censier_0008,177,"'un cousté, à le maison dudit Robert, que feut Raoul le Sarr"
persName,Robert Chevalier,SMPA-EG_censier_0008,177,"ont et prenent sus le meison Robert Chevalier, que feut jad"
persName,Robert le Broleur,SMPA-EG_censier_0008,178,"rpentier, et, d'autre part, à Robert le Broleur, xvi s. p.;"
persName,Symon,SMPA-EG_censier_0008,177,"illot le Charbonier, que feut Symon l'Auvergnaz, iii s. vi d"
persName,Thomas de Cheneveres,SMPA-EG_censier_0008,177,"d'autre cousté, à le granche Thomas de Cheneveres, iii s. v"
placeName,Baudoel,SMPA-EG_censier_0008,177,"aut, le fromagier de le porte Baudoel, et, d'autre part, à l"
placeName,Seint Martin,SMPA-EG_censier_0008,177,"le Tache, demourant en le rue Seint Martin, cousté le puis;"
placeName,Seint Merri,SMPA-EG_censier_0008,178,et prenent les chanoignes de Seint Merri sus les desus dite
persName,Andri,SMPA-EG_censier_0009,179,"ant, d'un cousté, à le meison Andriet de Blemur, tavernier,"
persName,Bertaut Brice,SMPA-EG_censier_0009,179,"t, d'autre part, à le granche Bertaut Brice, quatre livres p"
persName,Estiene de Conches,SMPA-EG_censier_0009,179,"n cousté, à le granche du dit Estiene de Conches, et, d'autr"
persName,Estiene de Conches,SMPA-EG_censier_0009,178,"t, d'autre part, à le granche Estiene de Conches, vii s. p."
persName,Estiene de Nuefchastieu,SMPA-EG_censier_0009,179,"prenent sus le meison mestre Estiene de Nuefchastieu, phesi"
persName,Estiene le Gros,SMPA-EG_censier_0009,178,"contre de la desus dite meson Estiene le Gros, tenant, d'une"
persName,Estiene le Gros,SMPA-EG_censier_0009,178,"nent sus le dite meison dudit Estiene le Gros, tenant à le d"
persName,Estiene le Gros,SMPA-EG_censier_0009,178,"et, d'autre part, à le meison Estiene le Gros, xvi s. p. de"
persName,Evrart le Charpentier,SMPA-EG_censier_0009,178,"un cousté, à le meison mestre Evrart le Charpentier, et, d'a"
persName,Gile,SMPA-EG_censier_0009,179,"n le Velut, que est à present Gilete, sa niece [et qui est à"
persName,Guillaume Langlois,SMPA-EG_censier_0009,179,ont et prenent sus le meison Guillaume Langlois [à pressent
persName,Guy,SMPA-EG_censier_0009,179,"int Denis [à pressent Becuche Guy1], notaire du Chastellet,"
persName,Jaque le Breto,SMPA-EG_censier_0009,178,"ont et prenent sus le meison Jaque le Breto, clerc, [à prés"
persName,Jehan,SMPA-EG_censier_0009,178,"e le Breto, clerc, [à présent Jehan d'Erbleiges3], tenant, d"
persName,Jehan Belin,SMPA-EG_censier_0009,179,"niece [et qui est à pressent Jehan Belin, moumoier1], tenan"
persName,Jehan de Neufcastel,SMPA-EG_censier_0009,179,"Nuefchastieu, phesicien [modo Jehan de Neufcastel1], tenant,"
persName,Jehan de Seint Tybaut,SMPA-EG_censier_0009,178,"le Borcier des Ales, que feut Jehan de Seint Tybaut, le pein"
persName,Jehan le Gros,SMPA-EG_censier_0009,179,"et, d'autre part, à le meison Jehan le Gros, bateeur d'archa"
persName,Jehan le Velut,SMPA-EG_censier_0009,179,"prenent sus le meison que feu Jehan le Velut, que est à pres"
persName,Marguerite de Gant,SMPA-EG_censier_0009,178,"e selles, et, d'autre part, à Marguerite de Gant, quatre liv"
persName,Michiel,SMPA-EG_censier_0009,178,"enant, d'une part, à la meson Michiel, le chapuisseur de sel"
persName,Pierre le Borcier des Ales,SMPA-EG_censier_0009,178,"ont et prenent sus le meison Pierre le Borcier des Ales, qu"
persName,Simon de Denmertin,SMPA-EG_censier_0009,179,"uillaume Langlois [à pressent Simon de Denmertin, espicier1]"
placeName,Chastellet,SMPA-EG_censier_0009,179,"ent Becuche Guy1], notaire du Chastellet, tenant, d'un coust"
placeName,Chastellet,SMPA-EG_censier_0009,179,"eume de Pontaysze, sergent du Chastellet, et, d'autre part,"
placeName,S. Merri,SMPA-EG_censier_0009,179,e de l'autiel Seinte Agnès de S. Merri en partie : à chascun
placeName,Seint Denis,SMPA-EG_censier_0009,179,renent sus le meison Heude de Seint Denis [à pressent Becuch
placeName,Symon Franc,SMPA-EG_censier_0009,178,"8. — En le rue Symon Franc, d'une part et d'a"
persName,Ancel de Morgneval,SMPA-EG_censier_0010,179,"prenent sus le meison mestre Ancel de Morgneval, clerc de l"
persName,Guy Loubert,SMPA-EG_censier_0010,179,"e queusine lo Rey [à pressent Guy Loubert1], lequielle il ac"
placeName,Pierre Aulart,SMPA-EG_censier_0010,179,9. — En le rue Pierre Aulart et en le rue Esp
placeName,Seint Denis,SMPA-EG_censier_0010,179,"ison Anice, fame Guillaume de Seint Denis, le frepier, viii"
placeName,Seint Jaque,SMPA-EG_censier_0010,179,"e de dame Guilleume du Porche Seint Jaque, tenant à sa grant"
persName,Geufroi de Savenis,SMPA-EG_censier_0011,180,Jehan de Chielle [à pressent Geufroi de Savenis1] tenant le
persName,Geufroi de Savenis,SMPA-EG_censier_0011,179,"Thomas du Louvre [à pressent Geufroi de Savenis1] tenant, d"
persName,Gieffre Coquatrex,SMPA-EG_censier_0011,180,"et, d'autre part, à le meison Gieffre Coquatrex, que feut Ha"
persName,Jehan de Chielle,SMPA-EG_censier_0011,180,ent sus le dite meison du dit Jehan de Chielle [à pressent G
persName,Pierre Gencien,SMPA-EG_censier_0011,179,"de Chielle, devant le meison Pierre Gencien."
placeName,Lambert de Chielle,SMPA-EG_censier_0011,179,"10. — En le rue Lambert de Chielle, devant le"
persName,Gautier,SMPA-EG_censier_0012,180,"part, à le meison que mestre Gautier d'Aunay acheta de mest"
persName,Marie le Conversse,SMPA-EG_censier_0012,180,"et, d'autre part, à le meison Marie le Conversse, à trois te"
persName,Pierre Leber,SMPA-EG_censier_0012,180,"t sus les meisons que feurent Pierre Leber2, lesquiels il do"
persName,Richart de Forest,SMPA-EG_censier_0012,180,"tier d'Aunay acheta de mestre Richart de Forest, et, d'autre"
placeName,Seint Anthoine,SMPA-EG_censier_0012,180,e a l'ebayee et au convent de Seint Anthoine et les quiex le
placeName,Seint Merri,SMPA-EG_censier_0012,180,"Bec, à le petite comunitè de Seint Merri; et les quielx lxx"
placeName,Seint Remi,SMPA-EG_censier_0012,180,"s, chascun an, au terme de le Seint Remi, et xxvii d. p. de"
persName,Bertaut,SMPA-EG_censier_0013,180,"nant, d'une part, à le meison Bertaut de le Ale, que feut Gi"
persName,Girart le Tyais,SMPA-EG_censier_0013,180,"n Bertaut de le Ale, que feut Girart le Tyais, et, d'autre p"
persName,Jehan le Tays,SMPA-EG_censier_0013,181,"de Dieppe, que est à present Jehan le Tays et Marie, sa fam"
persName,Marguerite,SMPA-EG_censier_0013,180,"que est à Robert des Villes, Marguerite, sa fame, et à"
persName,Marie,SMPA-EG_censier_0013,181,"st à present Jehan le Tays et Marie, sa fame, tenant, d’autr"
persName,Perronelle,SMPA-EG_censier_0013,180,"de Tornai, que est à present Perronelle, sa fame, et leurs"
persName,Pierre de Dieppe,SMPA-EG_censier_0013,181,"le meison ajognant, que feut Pierre de Dieppe, que est à pr"
persName,Pierre de Dieppe,SMPA-EG_censier_0013,181,"ert aus Gans, que feut du dit Pierre de Dieppe, aus quatre t"
persName,Pierre de Tornai,SMPA-EG_censier_0013,180,"re part, à le meison que feut Pierre de Tornai, que est à pr"
persName,Robert,SMPA-EG_censier_0013,181,"utre part, à le petite meison Robert aus Gans, que feut du d"
persName,Robert,SMPA-EG_censier_0013,180,int Merri jusques à le meison Robert aus Gans.
persName,Robert des Villes,SMPA-EG_censier_0013,180,"e four des Arssitz, que est à Robert des Villes, Marguerite,"
placeName,Seint Merri,SMPA-EG_censier_0013,180,". — En le rue des Arssiz, des Seint Merri jusques à le meiso"
persName,Jehan,SMPA-EG_censier_0014,181,"ibert et Marie, sa suer, fame Jehan l’Imagier, que demeure a"
persName,Jehan Rouciau,SMPA-EG_censier_0014,181,"stre de Seinte Oportune [modo Jehan Rouciau, tesarant2], que"
persName,Jehan le Lueu,SMPA-EG_censier_0014,181,"meison aus Salhies, que feut Jehan le Lueu, le bouchier, x"
persName,Marie,SMPA-EG_censier_0014,181,"us le meison Pierre Tibert et Marie, sa suer, fame Jehan l’I"
persName,Pierre Tibert,SMPA-EG_censier_0014,181,"ont et prenent sus le meison Pierre Tibert et Marie, sa sue"
placeName,Encloistre,SMPA-EG_censier_0014,181,"er, que demeure ajognant de l’Encloistre de Seinte Oportune"
persName,Guillaume Cussac,SMPA-EG_censier_0015,181,"han Cussac le Provencel [modo Guillaume Cussac3] tenant, d’u"
persName,Jehan,SMPA-EG_censier_0015,181,"nant, d’une part, à le meison Jehan l’Auvergnaz [modo mons."
persName,Jehan Cussac le Provencel,SMPA-EG_censier_0015,181,ont et prenent sus le meison Jehan Cussac le Provencel [mod
persName,Thomas de Meunz,SMPA-EG_censier_0015,181,"e part, à le meison, que feut Thomas de Meunz, xx s. : à Noe"
placeName,Seint Denis,SMPA-EG_censier_0015,181,"14. — En le rue Seint Denis, devant le fontein"
persName,Guillaume,SMPA-EG_censier_0016,181,renent sus le benefice mestre Guillaume d’Athainville
persName,Guilleume Gales,SMPA-EG_censier_0016,182,"enent sus le benefice messire Guilleume Gales d’Orli, pour l"
persName,Guilleume de Meuns,SMPA-EG_censier_0016,182,"kaireforc du Temple, que feut Guilleume de Meuns, et du cens"
persName,Henri de Laon,SMPA-EG_censier_0016,182,renent sus le benefice mestre Henri de Laon [modo mons. Jeha
persName,Henri du Pressoeur,SMPA-EG_censier_0016,182,"renent sus le benefice mesire Henri du Pressoeur, beneficié"
persName,Jehan de Champiaus,SMPA-EG_censier_0016,182,"tre Henri de Laon [modo mons. Jehan de Champiaus], beneficié"
placeName,Seint Martin,SMPA-EG_censier_0016,182,"eneficié au devant dit autiel Seint Martin, pour le amortise"
placeName,Seint Merri,SMPA-EG_censier_0016,181,"15. — En l’eglise de Seint Merri, le comunité et le"
persName,Evrart le Charpentier,SMPA-EG_censier_0017,182,"anc, entre les meisons mestre Evrart le Charpentier et Estev"
persName,Pierre le Borcier,SMPA-EG_censier_0017,182,"Item, ont pour le dite meison Pierre le Borcier, seant en le"
placeName,Chastellet,SMPA-EG_censier_0017,182,". 7.] Item, ont et prenent ou Chastellet de Paris, au terme"
placeName,S. Germain,SMPA-EG_censier_0017,183,"tem, devent à leur vicaire de S. Germain l’Auceurres, xl s."
placeName,Seint Germain,SMPA-EG_censier_0017,182,"doner une vicarie ou mostier Seint Germain l’Auceurres, en"
placeName,Seint Germain,SMPA-EG_censier_0017,182,"pitre et sus les chanoines de Seint Germain, pour le gros d’"
placeName,Seint Germain,SMPA-EG_censier_0017,182,16. — A Seint Germain l’Auceurres.
placeName,Seint Jehan,SMPA-EG_censier_0017,182,"llet de Paris, au terme de le Seint Jehan, chascun an, xxx l"
placeName,Seint Merri,SMPA-EG_censier_0017,182,"re, sus les ditz chanoines de Seint Merri, xl s. p. : à chas"
placeName,Seint Merri,SMPA-EG_censier_0017,182,p.; et les ditz chanoines de Seint Merri ont et prenent sus
placeName,Symon Franc,SMPA-EG_censier_0017,182,"e le Borcier, seant en le rue Symon Franc, entre les meisons"
persName,Alain de Pontayse,SMPA-EG_censier_0019,183,"Item, sus le meison Alain de Pontayse [modo Jehan"
persName,Andriu Quenel,SMPA-EG_censier_0019,184,"e feu Hue le Madelinier [modo Andriu Quenel], v s."
persName,Aubert le Linier,SMPA-EG_censier_0019,183,"em, de le pensio de le meison Aubert le Linier [modo mons. E"
persName,Basile,SMPA-EG_censier_0019,183,"et prenent sus le dite meison Basile, li s."
persName,Estiene de Suci,SMPA-EG_censier_0019,183,"on Heude le Queuc [modo mons. Estiene de Suci], xiii s. ix d"
persName,Estienne,SMPA-EG_censier_0019,183,"Aubert le Linier [modo mons. Estienne]2, xii s. vi d. [xxxv"
persName,Geufroi le Madelinier,SMPA-EG_censier_0019,183,"feu Guilleume Langlois [modo Geufroi le Madelinier], vii s."
persName,Gui,SMPA-EG_censier_0019,183,"ison Richart l’Orfievre [modo Guiost Lovier], ix s."
persName,Guilleume Langlois,SMPA-EG_censier_0019,183,s le meison de le fame de feu Guilleume Langlois [modo Geufr
persName,Heude le Queuc,SMPA-EG_censier_0019,183,"Item, sus le meison Heude le Queuc [modo mons. Est"
persName,Hue le Madelinier,SMPA-EG_censier_0019,184,sus le meison aus hers de feu Hue le Madelinier [modo Andriu
persName,Jaque de Columbiers,SMPA-EG_censier_0019,183,"r de l’autre meison, que feut Jaque de Columbiers, iiii l. ["
persName,Jehan de Dueul,SMPA-EG_censier_0019,183,"eison Alain de Pontayse [modo Jehan de Dueul], xv s."
persName,Nicholas de Rosai,SMPA-EG_censier_0019,183,"ent sus le dite meison de feu Nicholas de Rosai, iiii s. iii"
persName,Pierre Warroquier,SMPA-EG_censier_0019,184,"Item1, sus le meson feu Pierre Warroquier."
persName,Richart,SMPA-EG_censier_0019,183,"Item, sus le meison Richart l’Orfievre [modo Guios"
placeName,Encloistre,SMPA-EG_censier_0019,183,"ant diz, premierement en leur Encloistre."
placeName,Seint Remi,SMPA-EG_censier_0019,183,"nt et prenent, au terme de le Seint Remi, dedens Paris ès li"
persName,Jehan,SMPA-EG_censier_0020,184,"enent sus le meison, que feut Jehan d’Angiers, iiii s. ix d."
placeName,Seint Martin,SMPA-EG_censier_0020,184,"2. — En le rue Seint Martin, hors de le porte"
placeName,Seint Merri,SMPA-EG_censier_0020,184,"eint Martin, hors de le porte Seint Merri jusques à le fonte"
persName,Estiene de Conches,SMPA-EG_censier_0021,184,"Item, sus les mesons Estiene de Conches, xv s.3."
persName,Jehan Boulengier,SMPA-EG_censier_0021,184,"sus les meisons, que feurent Jehan Boulengier, v s.2."
persName,Thomas,SMPA-EG_censier_0021,184,"enent sus le meison, que feut Thomas de l’Escolles, iii s. i"
persName,Thomas le Chandelier,SMPA-EG_censier_0021,184,"enent sus le meison, que feut Thomas le Chandelier, v s."
persName,Ysabieu,SMPA-EG_censier_0021,184,"le petite meison May Mocet et Ysabieu, sa fame, viii d."
